epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,728.77,1.05161,0.80783,1.17233,0.86198,0.78367,0.87101,0.59336,1.10561,0.82393,1.21883,0.000774697,0.000774697,0.000774697
372,730.697,1.10419,0.84943,1.19946,0.85255,0.83165,0.88283,0.60007,1.10178,0.73566,1.22409,0.000772928,0.000772928,0.000772928
373,732.596,1.081,0.82939,1.18337,0.8526,0.82837,0.86425,0.58789,1.10368,0.74917,1.21337,0.00077116,0.00077116,0.00077116
374,734.501,1.04489,0.79289,1.17515,0.85277,0.85098,0.90045,0.62509,1.06333,0.6994,1.2008,0.000769391,0.000769391,0.000769391
375,736.408,1.05841,0.80295,1.17617,0.84715,0.82895,0.88327,0.60466,1.08675,0.74455,1.22428,0.000767623,0.000767623,0.000767623
376,738.484,1.05046,0.8233,1.18153,0.88619,0.85091,0.89701,0.61702,1.08408,0.71469,1.20764,0.000765855,0.000765855,0.000765855
377,740.391,1.04156,0.80135,1.16657,0.90308,0.85019,0.89992,0.62048,1.06943,0.70082,1.20879,0.000764086,0.000764086,0.000764086
378,742.295,1.03305,0.78174,1.16449,0.84404,0.8372,0.88565,0.6078,1.07839,0.73185,1.22601,0.000762318,0.000762318,0.000762318
379,744.2,1.05035,0.79159,1.17096,0.88474,0.82867,0.88735,0.61939,1.06055,0.72734,1.20564,0.00076055,0.00076055,0.00076055
380,746.111,1.04788,0.80184,1.17264,0.82337,0.71404,0.81613,0.54162,1.17638,0.93529,1.29318,0.000758781,0.000758781,0.000758781
381,748.182,1.0653,0.82383,1.17461,0.7819,0.84149,0.86363,0.58592,1.0802,0.78094,1.20761,0.000757013,0.000757013,0.000757013
382,750.089,1.04689,0.80073,1.17311,0.84502,0.87397,0.9028,0.62192,1.07184,0.70564,1.19793,0.000755244,0.000755244,0.000755244
383,752.006,1.06552,0.81326,1.17301,0.86807,0.84505,0.89039,0.60822,1.09934,0.74173,1.21493,0.000753476,0.000753476,0.000753476
384,753.925,1.04816,0.80611,1.16315,0.81951,0.7655,0.83934,0.55258,1.16871,0.86631,1.26599,0.000751708,0.000751708,0.000751708
385,755.838,1.05476,0.81566,1.16919,0.87011,0.82464,0.8788,0.60857,1.06663,0.74282,1.19981,0.000749939,0.000749939,0.000749939
386,757.933,1.06105,0.80237,1.17281,0.87305,0.83343,0.8913,0.61264,1.05528,0.72429,1.19436,0.000748171,0.000748171,0.000748171
387,759.839,1.07926,0.80129,1.18569,0.83541,0.74864,0.84373,0.55779,1.13249,0.8591,1.25494,0.000746402,0.000746402,0.000746402
388,761.749,1.06843,0.82227,1.18353,0.88272,0.76892,0.87148,0.59368,1.09316,0.77425,1.21949,0.000744634,0.000744634,0.000744634
389,763.674,1.03539,0.79685,1.15869,0.88815,0.82462,0.89075,0.61091,1.07188,0.7323,1.20217,0.000742866,0.000742866,0.000742866
390,765.568,1.04007,0.79906,1.16549,0.89937,0.84264,0.89172,0.62329,1.06019,0.71181,1.20146,0.000741097,0.000741097,0.000741097
391,767.466,1.02745,0.77717,1.15064,0.87845,0.85048,0.90482,0.62743,1.04937,0.69383,1.1847,0.000739329,0.000739329,0.000739329
392,769.559,1.00836,0.773,1.13799,0.88408,0.81966,0.89436,0.61034,1.07865,0.72225,1.20876,0.00073756,0.00073756,0.00073756
393,771.469,1.04185,0.80339,1.16639,0.9012,0.84115,0.90492,0.62475,1.06668,0.68742,1.20735,0.000735792,0.000735792,0.000735792
394,773.375,1.01559,0.7823,1.15543,0.89168,0.82102,0.89101,0.60859,1.09682,0.77462,1.22378,0.000734024,0.000734024,0.000734024
395,775.279,1.03116,0.80049,1.15484,0.91335,0.83497,0.89608,0.62026,1.06663,0.71823,1.2066,0.000732255,0.000732255,0.000732255
396,777.343,1.02861,0.78531,1.15311,0.87573,0.85546,0.89931,0.6261,1.06006,0.69616,1.18774,0.000730487,0.000730487,0.000730487
397,779.249,1.00425,0.75935,1.14493,0.85378,0.82717,0.88209,0.60711,1.07071,0.74325,1.20174,0.000728719,0.000728719,0.000728719
398,781.15,1.03885,0.7938,1.16811,0.86367,0.83305,0.88639,0.59769,1.09378,0.75672,1.2319,0.00072695,0.00072695,0.00072695
399,783.056,1.06179,0.80001,1.16799,0.88402,0.82334,0.89379,0.59934,1.09413,0.72923,1.22109,0.000725182,0.000725182,0.000725182
400,784.97,1.05806,0.80473,1.16869,0.88929,0.78591,0.8853,0.60029,1.07743,0.73949,1.20747,0.000723413,0.000723413,0.000723413
401,787.045,1.0325,0.79282,1.16629,0.79813,0.83772,0.87142,0.59872,1.0778,0.77778,1.20596,0.000721645,0.000721645,0.000721645
402,788.949,1.0355,0.78201,1.16017,0.85438,0.80744,0.88118,0.60012,1.09149,0.77608,1.2201,0.000719877,0.000719877,0.000719877
403,790.871,1.00266,0.76042,1.14007,0.89622,0.84789,0.90072,0.62754,1.0328,0.69275,1.18335,0.000718108,0.000718108,0.000718108
404,792.798,1.03065,0.78111,1.16026,0.87773,0.84397,0.88975,0.61386,1.04904,0.70528,1.18862,0.00071634,0.00071634,0.00071634
405,794.739,1.02302,0.78291,1.15241,0.86817,0.85376,0.89346,0.62286,1.04855,0.69548,1.1863,0.000714571,0.000714571,0.000714571
406,796.661,1.02085,0.78616,1.15128,0.87712,0.84378,0.89981,0.62694,1.06621,0.71572,1.18963,0.000712803,0.000712803,0.000712803
407,798.713,1.03421,0.77976,1.16179,0.89348,0.87998,0.91317,0.62841,1.05549,0.6681,1.18596,0.000711035,0.000711035,0.000711035
408,800.624,1.03003,0.79226,1.15713,0.88956,0.80429,0.88953,0.61201,1.08119,0.73877,1.19989,0.000709266,0.000709266,0.000709266
409,802.532,1.03295,0.79759,1.1585,0.88288,0.84534,0.89923,0.62935,1.04508,0.72067,1.17923,0.000707498,0.000707498,0.000707498
410,804.432,1.05828,0.79845,1.16796,0.84711,0.82463,0.8879,0.61976,1.0558,0.73482,1.19616,0.00070573,0.00070573,0.00070573
411,806.334,1.03106,0.78728,1.16101,0.83996,0.82611,0.88155,0.59738,1.09928,0.78818,1.2278,0.000703961,0.000703961,0.000703961
412,808.391,1.03638,0.78589,1.15426,0.86385,0.79465,0.88162,0.59645,1.0914,0.76228,1.22335,0.000702193,0.000702193,0.000702193
413,810.29,1.00587,0.75819,1.14248,0.86566,0.82135,0.88765,0.60612,1.07608,0.75304,1.19991,0.000700424,0.000700424,0.000700424
414,812.188,1.00222,0.7569,1.14717,0.88963,0.84407,0.90657,0.63614,1.03857,0.69923,1.17967,0.000698656,0.000698656,0.000698656
415,814.092,1.00339,0.75754,1.14585,0.86238,0.84586,0.89277,0.61867,1.07479,0.7175,1.20224,0.000696888,0.000696888,0.000696888
416,815.983,1.02869,0.7576,1.14744,0.8588,0.82149,0.88598,0.60336,1.09749,0.74988,1.22528,0.000695119,0.000695119,0.000695119
417,818.039,1.02809,0.76837,1.14808,0.89133,0.83021,0.89789,0.61581,1.0646,0.71344,1.19593,0.000693351,0.000693351,0.000693351
418,819.937,1.01163,0.76814,1.14739,0.90448,0.86074,0.90529,0.62305,1.07063,0.69651,1.18737,0.000691582,0.000691582,0.000691582
419,821.836,1.00033,0.74066,1.13707,0.86061,0.84651,0.89168,0.61344,1.05822,0.72415,1.18782,0.000689814,0.000689814,0.000689814
420,823.741,1.02106,0.76129,1.13958,0.84145,0.82042,0.86357,0.58326,1.11661,0.79498,1.24137,0.000688046,0.000688046,0.000688046
421,825.636,1.05104,0.77443,1.15708,0.85174,0.84283,0.8883,0.62046,1.05512,0.71756,1.1901,0.000686277,0.000686277,0.000686277
422,827.707,1.01278,0.7554,1.14092,0.90216,0.83798,0.89983,0.63408,1.02533,0.69204,1.16463,0.000684509,0.000684509,0.000684509
423,829.614,1.00473,0.75819,1.1365,0.87104,0.83804,0.8867,0.6117,1.04571,0.71116,1.18859,0.00068274,0.00068274,0.00068274
424,831.516,1.00382,0.76331,1.14918,0.88189,0.78606,0.87632,0.59819,1.06282,0.76031,1.20433,0.000680972,0.000680972,0.000680972
425,833.424,1.01295,0.75425,1.14933,0.90107,0.78534,0.88732,0.6132,1.0648,0.74032,1.20539,0.000679204,0.000679204,0.000679204
426,835.321,0.99976,0.75008,1.14231,0.89074,0.85993,0.91233,0.63449,1.05108,0.68993,1.2002,0.000677435,0.000677435,0.000677435
427,837.383,0.99128,0.7632,1.13513,0.89025,0.81961,0.89636,0.6181,1.05249,0.72695,1.19826,0.000675667,0.000675667,0.000675667
428,839.284,0.99905,0.7595,1.13434,0.85391,0.82876,0.88821,0.61767,1.06305,0.74102,1.19254,0.000673899,0.000673899,0.000673899
429,841.179,1.00225,0.75493,1.14693,0.91132,0.83276,0.89823,0.60755,1.07951,0.69239,1.20845,0.00067213,0.00067213,0.00067213
430,843.083,1.04426,0.78083,1.15378,0.86133,0.83394,0.8801,0.60584,1.06819,0.71467,1.18682,0.000670362,0.000670362,0.000670362
431,844.985,1.01737,0.76882,1.14808,0.8784,0.80962,0.88443,0.59883,1.07941,0.74675,1.19959,0.000668593,0.000668593,0.000668593
432,847.04,1.01157,0.77151,1.15052,0.88232,0.79892,0.88595,0.59487,1.07703,0.73477,1.2011,0.000666825,0.000666825,0.000666825
433,848.937,0.99047,0.74595,1.1228,0.88099,0.83468,0.8983,0.61721,1.05048,0.69443,1.19954,0.000665057,0.000665057,0.000665057
434,850.832,0.98145,0.73202,1.11686,0.89338,0.84623,0.90828,0.63574,1.02898,0.66824,1.17536,0.000663288,0.000663288,0.000663288
435,852.737,0.99525,0.73297,1.1282,0.85918,0.81447,0.87699,0.60135,1.06473,0.79559,1.19633,0.00066152,0.00066152,0.00066152
436,854.671,1.00256,0.74449,1.1319,0.91883,0.82898,0.89882,0.63473,1.01585,0.67567,1.15991,0.000659751,0.000659751,0.000659751
437,856.774,0.9799,0.73872,1.13819,0.91305,0.83141,0.90595,0.63355,1.03179,0.67868,1.17333,0.000657983,0.000657983,0.000657983
438,858.692,0.96281,0.73746,1.12267,0.92924,0.82898,0.91417,0.6363,1.03215,0.66856,1.17473,0.000656215,0.000656215,0.000656215
439,860.612,0.9709,0.73899,1.13362,0.90468,0.84127,0.90376,0.61586,1.07123,0.69366,1.20053,0.000654446,0.000654446,0.000654446
440,862.51,1.01672,0.74298,1.13419,0.92324,0.82509,0.91312,0.63839,1.02532,0.66262,1.17561,0.000652678,0.000652678,0.000652678
441,864.55,0.99924,0.74462,1.13474,0.92607,0.86303,0.91444,0.64354,1.02399,0.65649,1.17486,0.000650909,0.000650909,0.000650909
442,866.445,0.95079,0.70933,1.11739,0.92375,0.84704,0.91557,0.63776,1.02553,0.64556,1.18228,0.000649141,0.000649141,0.000649141
443,868.337,0.98042,0.75063,1.13094,0.89555,0.86215,0.90836,0.63721,1.03114,0.66945,1.17287,0.000647373,0.000647373,0.000647373
444,870.237,0.99259,0.75429,1.13604,0.87734,0.86716,0.90933,0.63167,1.02938,0.68001,1.16938,0.000645604,0.000645604,0.000645604
445,872.131,0.97065,0.73888,1.12639,0.91018,0.83752,0.90872,0.63879,1.0333,0.66725,1.18463,0.000643836,0.000643836,0.000643836
446,874.193,0.99108,0.73641,1.13011,0.90196,0.83744,0.90642,0.63907,1.03677,0.681,1.18717,0.000642068,0.000642068,0.000642068
447,876.093,0.96562,0.72955,1.1255,0.88578,0.85378,0.9082,0.6456,1.03149,0.67144,1.179,0.000640299,0.000640299,0.000640299
448,877.99,0.98259,0.7312,1.12592,0.89875,0.82479,0.89386,0.62173,1.04985,0.71557,1.19014,0.000638531,0.000638531,0.000638531
449,879.886,0.99656,0.74758,1.12911,0.92187,0.81575,0.89959,0.62456,1.05352,0.7084,1.18692,0.000636762,0.000636762,0.000636762
450,881.776,0.98213,0.72348,1.12971,0.8656,0.86018,0.90075,0.62944,1.03515,0.69455,1.17547,0.000634994,0.000634994,0.000634994
451,883.783,0.98755,0.75045,1.13381,0.91609,0.81588,0.89932,0.62833,1.02226,0.69101,1.16939,0.000633226,0.000633226,0.000633226
452,885.69,0.97731,0.73291,1.12785,0.92525,0.83933,0.90848,0.63304,1.03136,0.68089,1.16788,0.000631457,0.000631457,0.000631457
453,887.591,0.99112,0.73865,1.12419,0.91348,0.83866,0.90719,0.63025,1.05018,0.69054,1.19265,0.000629689,0.000629689,0.000629689
454,889.497,0.98343,0.72501,1.11752,0.90147,0.8198,0.90353,0.62675,1.02947,0.6855,1.17868,0.00062792,0.00062792,0.00062792
455,891.398,0.96911,0.70742,1.11234,0.85296,0.84461,0.88699,0.61594,1.03732,0.72869,1.18699,0.000626152,0.000626152,0.000626152
456,893.502,0.9649,0.70989,1.11169,0.88883,0.82594,0.88517,0.60915,1.0645,0.73245,1.20428,0.000624384,0.000624384,0.000624384
457,895.399,0.97618,0.72902,1.11908,0.87154,0.77155,0.86162,0.58053,1.10643,0.8239,1.23111,0.000622615,0.000622615,0.000622615
458,897.302,0.97809,0.71426,1.1204,0.8905,0.88478,0.91562,0.64494,1.00478,0.63806,1.1669,0.000620847,0.000620847,0.000620847
459,899.21,0.96735,0.71871,1.12065,0.87635,0.84802,0.89901,0.62649,1.03824,0.70573,1.18847,0.000619079,0.000619079,0.000619079
460,901.109,0.9635,0.727,1.12016,0.85068,0.82999,0.88346,0.60213,1.07384,0.75888,1.21522,0.00061731,0.00061731,0.00061731
461,903.171,0.95432,0.72351,1.11359,0.85541,0.82597,0.87902,0.6127,1.06522,0.7542,1.20495,0.000615542,0.000615542,0.000615542
462,905.072,0.98904,0.73135,1.13107,0.88907,0.75485,0.86246,0.58336,1.11038,0.82419,1.22499,0.000613773,0.000613773,0.000613773
463,906.964,0.98478,0.72796,1.12399,0.89706,0.8033,0.89149,0.61888,1.05965,0.74757,1.19857,0.000612005,0.000612005,0.000612005
464,908.854,0.96206,0.72998,1.1203,0.88724,0.81627,0.89822,0.61997,1.04637,0.70649,1.19152,0.000610237,0.000610237,0.000610237
465,910.754,0.98239,0.72685,1.12795,0.88482,0.84868,0.89059,0.61788,1.04321,0.72169,1.18715,0.000608468,0.000608468,0.000608468
466,912.846,0.97393,0.7242,1.12028,0.89283,0.83808,0.89273,0.62601,1.04118,0.70408,1.19859,0.0006067,0.0006067,0.0006067
467,914.748,0.97289,0.7187,1.12337,0.89245,0.83731,0.90778,0.63915,1.03181,0.67362,1.16903,0.000604931,0.000604931,0.000604931
468,916.65,0.99293,0.72944,1.11875,0.91383,0.8317,0.90686,0.63319,1.0364,0.68108,1.18342,0.000603163,0.000603163,0.000603163
469,918.579,0.9834,0.72855,1.12616,0.91869,0.80863,0.89169,0.62491,1.03051,0.71491,1.18233,0.000601395,0.000601395,0.000601395
470,920.497,0.93822,0.68349,1.098,0.90631,0.8241,0.89562,0.6289,1.02206,0.69912,1.18064,0.000599626,0.000599626,0.000599626
471,922.622,0.96789,0.73896,1.12385,0.85607,0.85642,0.89634,0.63181,1.01248,0.69147,1.16936,0.000597858,0.000597858,0.000597858
472,924.579,0.94953,0.71677,1.1096,0.91071,0.81993,0.90564,0.62991,1.04094,0.68446,1.19884,0.000596089,0.000596089,0.000596089
473,926.497,0.97253,0.72175,1.11965,0.86302,0.7992,0.87538,0.60256,1.06527,0.78339,1.20048,0.000594321,0.000594321,0.000594321
474,928.399,0.96698,0.72925,1.11441,0.86669,0.79749,0.88097,0.61152,1.05741,0.75205,1.19042,0.000592553,0.000592553,0.000592553
475,930.293,0.95279,0.71296,1.1103,0.88595,0.81854,0.89506,0.63234,1.01991,0.70562,1.17222,0.000590784,0.000590784,0.000590784
476,932.354,0.94948,0.70048,1.10561,0.91836,0.7769,0.87532,0.60297,1.06908,0.77838,1.20779,0.000589016,0.000589016,0.000589016
477,934.257,0.97255,0.71903,1.11622,0.89776,0.77879,0.87928,0.60402,1.05881,0.77844,1.19844,0.000587248,0.000587248,0.000587248
478,936.171,0.98151,0.72218,1.11568,0.87709,0.77037,0.86174,0.58626,1.09457,0.84242,1.21351,0.000585479,0.000585479,0.000585479
479,938.076,0.97259,0.7201,1.11454,0.87553,0.77593,0.87034,0.59901,1.07926,0.84348,1.20488,0.000583711,0.000583711,0.000583711
480,939.974,0.9571,0.70555,1.10668,0.90804,0.85423,0.90992,0.64747,0.99961,0.65879,1.15604,0.000581942,0.000581942,0.000581942
481,942.047,0.95098,0.70216,1.1107,0.90769,0.81177,0.89733,0.62614,1.03681,0.7008,1.17371,0.000580174,0.000580174,0.000580174
482,943.953,0.95154,0.71129,1.10785,0.89034,0.79709,0.87792,0.60602,1.06361,0.75862,1.20395,0.000578406,0.000578406,0.000578406
483,945.85,0.95274,0.70928,1.10503,0.90423,0.84983,0.90407,0.64785,0.99853,0.66345,1.15759,0.000576637,0.000576637,0.000576637
484,947.755,0.95656,0.7142,1.11336,0.88939,0.81126,0.88225,0.61638,1.03585,0.74767,1.16667,0.000574869,0.000574869,0.000574869
485,949.672,0.95801,0.71682,1.10776,0.92873,0.82105,0.90808,0.65046,1.00481,0.66279,1.14569,0.0005731,0.0005731,0.0005731
486,951.765,0.95636,0.70055,1.10483,0.91609,0.84368,0.91509,0.64811,0.99957,0.65533,1.15416,0.000571332,0.000571332,0.000571332
487,953.662,0.98538,0.72414,1.1273,0.92338,0.83867,0.91116,0.64784,0.99909,0.66158,1.14669,0.000569564,0.000569564,0.000569564
488,955.568,0.95535,0.69557,1.10352,0.90472,0.79705,0.88686,0.61063,1.07811,0.73067,1.19774,0.000567795,0.000567795,0.000567795
489,957.483,0.96999,0.70664,1.11638,0.9234,0.81835,0.90457,0.64265,0.9852,0.66663,1.144,0.000566027,0.000566027,0.000566027
490,959.391,0.94737,0.7041,1.10071,0.93837,0.83185,0.91247,0.65438,0.99379,0.65676,1.15768,0.000564259,0.000564259,0.000564259
491,961.311,0.93524,0.6931,1.10592,0.88454,0.84373,0.90125,0.63256,1.0237,0.70187,1.16623,0.00056249,0.00056249,0.00056249
492,963.366,0.94759,0.69618,1.10535,0.92821,0.85126,0.9175,0.64929,0.99362,0.65386,1.15231,0.000560722,0.000560722,0.000560722
493,965.27,0.94482,0.70824,1.11368,0.91827,0.8437,0.91,0.6396,1.00844,0.67462,1.15092,0.000558953,0.000558953,0.000558953
494,967.187,0.95837,0.71924,1.10654,0.9145,0.83717,0.90244,0.64101,1.00843,0.66968,1.1576,0.000557185,0.000557185,0.000557185
495,969.099,0.93501,0.68637,1.08873,0.91836,0.84688,0.90981,0.64366,0.99609,0.6435,1.14663,0.000555417,0.000555417,0.000555417
496,971.162,0.94383,0.70371,1.10916,0.85441,0.83607,0.89452,0.62545,1.03923,0.71351,1.17134,0.000553648,0.000553648,0.000553648
497,973.055,0.93185,0.69175,1.09773,0.88143,0.86277,0.89997,0.63662,1.0179,0.67479,1.15407,0.00055188,0.00055188,0.00055188
498,974.953,0.97018,0.71275,1.1082,0.89992,0.84104,0.88786,0.62739,1.02431,0.70306,1.17005,0.000550111,0.000550111,0.000550111
499,976.851,0.95131,0.69646,1.10586,0.86407,0.82014,0.88466,0.61067,1.04975,0.74223,1.19411,0.000548343,0.000548343,0.000548343
500,978.751,0.92345,0.69485,1.10377,0.91708,0.87511,0.9145,0.65595,0.97348,0.6396,1.14594,0.000546575,0.000546575,0.000546575
501,980.647,0.92899,0.69329,1.09721,0.90001,0.84026,0.89785,0.63685,0.99128,0.69701,1.15013,0.000544806,0.000544806,0.000544806
502,982.734,0.92431,0.68483,1.09591,0.91568,0.81716,0.89723,0.62358,1.04422,0.72182,1.2053,0.000543038,0.000543038,0.000543038
503,984.658,0.93641,0.68677,1.10139,0.91997,0.85588,0.91162,0.65344,0.99301,0.65318,1.16501,0.000541269,0.000541269,0.000541269
504,986.589,0.93206,0.68243,1.1051,0.88623,0.87126,0.91008,0.64853,0.99504,0.65815,1.15814,0.000539501,0.000539501,0.000539501
505,988.507,0.93813,0.68607,1.1055,0.89622,0.82711,0.90576,0.63996,1.00494,0.69799,1.16028,0.000537733,0.000537733,0.000537733
506,990.433,0.942,0.69192,1.09476,0.8947,0.86476,0.91314,0.64862,1.00469,0.64896,1.17218,0.000535964,0.000535964,0.000535964
507,992.535,0.9307,0.68366,1.10594,0.91539,0.85506,0.91839,0.65619,0.97974,0.63397,1.1477,0.000534196,0.000534196,0.000534196
508,994.444,0.93676,0.68376,1.09312,0.89794,0.85014,0.9081,0.63593,1.00854,0.6738,1.15697,0.000532428,0.000532428,0.000532428
509,996.338,0.91922,0.68533,1.09099,0.92855,0.8363,0.90534,0.63661,0.98629,0.66537,1.14717,0.000530659,0.000530659,0.000530659
510,998.238,0.93081,0.68625,1.0855,0.92277,0.82741,0.9034,0.63903,1.01092,0.68651,1.15646,0.000528891,0.000528891,0.000528891
511,1000.14,0.93822,0.68814,1.09654,0.89861,0.8219,0.88528,0.62584,1.03703,0.75002,1.16416,0.000527122,0.000527122,0.000527122
512,1002.19,0.92255,0.68315,1.08782,0.89122,0.83292,0.89309,0.63141,1.02599,0.70021,1.16176,0.000525354,0.000525354,0.000525354
513,1004.09,0.96149,0.70852,1.12229,0.89241,0.82235,0.89578,0.62753,1.03139,0.69659,1.17879,0.000523586,0.000523586,0.000523586
514,1005.98,0.91557,0.6643,1.07915,0.88191,0.80031,0.88367,0.61268,1.03955,0.74834,1.17909,0.000521817,0.000521817,0.000521817
515,1007.89,0.93242,0.67542,1.10028,0.8901,0.84254,0.90122,0.63923,0.99614,0.68753,1.1448,0.000520049,0.000520049,0.000520049
516,1009.8,0.94681,0.68031,1.09886,0.88998,0.83932,0.89671,0.62972,1.03005,0.70159,1.17192,0.00051828,0.00051828,0.00051828
517,1011.7,0.92672,0.68324,1.10289,0.87958,0.85351,0.90724,0.63651,0.99989,0.67313,1.15136,0.000516512,0.000516512,0.000516512
518,1013.78,0.93671,0.69097,1.0945,0.88109,0.80293,0.88342,0.62045,1.02465,0.73369,1.16252,0.000514744,0.000514744,0.000514744
519,1015.68,0.93402,0.70324,1.099,0.91856,0.83615,0.90136,0.65071,0.98928,0.66218,1.14355,0.000512975,0.000512975,0.000512975
520,1017.58,0.89735,0.66139,1.07434,0.92467,0.83782,0.90873,0.65925,0.96852,0.64023,1.13286,0.000511207,0.000511207,0.000511207
521,1019.49,0.90692,0.67464,1.09056,0.91762,0.84178,0.90341,0.64785,0.97645,0.6562,1.15184,0.000509438,0.000509438,0.000509438
522,1021.5,0.90499,0.67492,1.09352,0.90146,0.84166,0.90243,0.64281,0.99942,0.66893,1.16271,0.00050767,0.00050767,0.00050767
523,1023.4,0.93652,0.68336,1.08306,0.86447,0.83035,0.88402,0.62097,1.03496,0.74696,1.17746,0.000505902,0.000505902,0.000505902
524,1025.31,0.93679,0.68763,1.10692,0.89421,0.84614,0.90105,0.63382,1.01604,0.67876,1.16494,0.000504133,0.000504133,0.000504133
525,1027.2,0.94112,0.68858,1.09517,0.91783,0.84,0.91139,0.6495,1.01082,0.65888,1.15631,0.000502365,0.000502365,0.000502365
526,1029.11,0.90863,0.66239,1.08559,0.87707,0.83377,0.89447,0.63224,1.02965,0.70548,1.17826,0.000500597,0.000500597,0.000500597
527,1031.1,0.94076,0.68283,1.1021,0.85569,0.82417,0.89427,0.63364,1.01558,0.70336,1.16577,0.000498828,0.000498828,0.000498828
528,1033,0.91398,0.676,1.0973,0.86892,0.85911,0.90644,0.64111,1.00188,0.67393,1.15861,0.00049706,0.00049706,0.00049706
529,1034.91,0.92299,0.67344,1.09389,0.90038,0.85035,0.91166,0.64569,1.01491,0.68586,1.15017,0.000495291,0.000495291,0.000495291
530,1036.81,0.94951,0.68481,1.09803,0.8815,0.82937,0.89624,0.62285,1.04693,0.72645,1.18436,0.000493523,0.000493523,0.000493523
531,1038.71,0.92492,0.67671,1.09256,0.92345,0.85059,0.91089,0.64528,0.99887,0.65267,1.14892,0.000491755,0.000491755,0.000491755
532,1040.75,0.91056,0.68045,1.0931,0.88871,0.85029,0.91094,0.6506,0.98918,0.66345,1.14587,0.000489986,0.000489986,0.000489986
533,1042.65,0.916,0.67573,1.08927,0.92732,0.84562,0.91253,0.64978,0.98695,0.63983,1.13271,0.000488218,0.000488218,0.000488218
534,1044.55,0.89821,0.66215,1.08433,0.91074,0.86806,0.91545,0.65766,0.98247,0.63606,1.14091,0.000486449,0.000486449,0.000486449
535,1046.46,0.90522,0.65121,1.08626,0.9213,0.8539,0.91516,0.65242,0.98912,0.64881,1.14561,0.000484681,0.000484681,0.000484681
536,1048.38,0.90525,0.67089,1.07235,0.93699,0.86391,0.91715,0.65699,0.96454,0.63307,1.13751,0.000482913,0.000482913,0.000482913
537,1050.47,0.90306,0.66356,1.07451,0.93372,0.84368,0.90735,0.64065,0.98308,0.66138,1.144,0.000481144,0.000481144,0.000481144
538,1052.4,0.89888,0.66873,1.07662,0.90543,0.83272,0.9029,0.64141,0.98403,0.67189,1.15061,0.000479376,0.000479376,0.000479376
539,1054.33,0.93055,0.67248,1.09684,0.89098,0.87006,0.91261,0.64285,0.99653,0.6459,1.15774,0.000477608,0.000477608,0.000477608
540,1056.27,0.91139,0.66915,1.08591,0.92242,0.85203,0.91254,0.6519,0.98523,0.63422,1.14823,0.000475839,0.000475839,0.000475839
541,1058.18,0.90169,0.65664,1.07907,0.91853,0.87244,0.91726,0.65279,0.98789,0.63605,1.13951,0.000474071,0.000474071,0.000474071
542,1060.07,0.90247,0.66842,1.0907,0.93041,0.84122,0.91404,0.64812,0.98955,0.6386,1.14234,0.000472302,0.000472302,0.000472302
543,1062.13,0.87826,0.65677,1.07222,0.89008,0.8656,0.90581,0.63683,1.00243,0.66003,1.15847,0.000470534,0.000470534,0.000470534
544,1064.03,0.89994,0.65511,1.08286,0.92495,0.8298,0.90754,0.65156,0.99371,0.66447,1.1486,0.000468766,0.000468766,0.000468766
545,1065.95,0.90792,0.65869,1.07735,0.93614,0.86358,0.91906,0.65981,0.97485,0.62227,1.13708,0.000466997,0.000466997,0.000466997
546,1067.86,0.91607,0.6727,1.09942,0.92249,0.86329,0.91823,0.6652,0.96432,0.61074,1.13366,0.000465229,0.000465229,0.000465229
547,1069.93,0.89408,0.66506,1.07776,0.8918,0.87202,0.91035,0.65181,0.98639,0.63016,1.14637,0.00046346,0.00046346,0.00046346
548,1071.82,0.8926,0.66215,1.08062,0.88843,0.82843,0.89313,0.62707,1.02132,0.70052,1.16844,0.000461692,0.000461692,0.000461692
549,1073.72,0.87122,0.65048,1.0673,0.8682,0.81582,0.88479,0.61836,1.02277,0.75311,1.16858,0.000459924,0.000459924,0.000459924
550,1075.62,0.88188,0.6525,1.07312,0.92812,0.86986,0.92257,0.66934,0.96413,0.61993,1.12846,0.000458155,0.000458155,0.000458155
551,1077.52,0.91503,0.67125,1.08086,0.92247,0.86646,0.91395,0.66597,0.96722,0.63407,1.12758,0.000456387,0.000456387,0.000456387
552,1079.58,0.9099,0.66157,1.0818,0.92647,0.80787,0.8921,0.62897,1.0222,0.7086,1.16519,0.000454618,0.000454618,0.000454618
553,1081.48,0.89837,0.64167,1.08447,0.89927,0.86434,0.90797,0.65162,0.9801,0.63555,1.14091,0.00045285,0.00045285,0.00045285
554,1083.38,0.93313,0.68456,1.09083,0.8985,0.84859,0.90273,0.64606,0.9929,0.64833,1.15002,0.000451082,0.000451082,0.000451082
555,1085.27,0.9077,0.66502,1.08955,0.90933,0.8162,0.89098,0.63272,1.00769,0.67171,1.16178,0.000449313,0.000449313,0.000449313
556,1087.19,0.9055,0.65503,1.0798,0.89745,0.86255,0.91035,0.65534,0.98811,0.63258,1.14573,0.000447545,0.000447545,0.000447545
557,1089.27,0.89136,0.65504,1.08143,0.92523,0.84671,0.91478,0.65523,0.98095,0.64603,1.14567,0.000445777,0.000445777,0.000445777
